trade_id,timestamp,symbol,action,side,quantity,price,total_value,strategy,mode,primary_signal,signal_value,threshold,direction,trend,explanation,realized_pnl
BT-20251126033424-0086,2024-11-15T00:00:00-05:00,NVDA,SELL,long,1611.3149,141.94,228708.88,macd_strategy,backtest,macd_bearish_crossover,3.9409,4.2799,below,,SELL: MACD bearish crossover. MACD (3.9409) crossed below Signal line (4.2799). Histogram: -0.3389. ,-11234.85
BT-20251126033424-0087,2024-12-24T00:00:00-05:00,NVDA,BUY,long,1634.8443,140.19,229187.96,macd_strategy,backtest,macd_bullish_crossover,-1.1545,-1.3133,above,,BUY: MACD bullish crossover. MACD (-1.1545) crossed above Signal line (-1.3133). Histogram: 0.1588. ,
BT-20251126033424-0088,2024-12-30T00:00:00-05:00,NVDA,SELL,long,1634.8443,137.46,224725.79,macd_strategy,backtest,backtest_end,,,n/a,,Position closed at end of backtest period.,-4576.76
BT-20251126033424-0089,2023-08-09T00:00:00-04:00,NVDA,BUY,long,2116.3806,42.53,90000.00,pairs_trading_strategy,backtest,z_score_oversold,-2.4891,-2.0000,below,,BUY: Z-score (-2.49) below -2.0 threshold. Price $42.53 is 2.5 std devs below 20-day mean $45.47. Ex,
BT-20251126033424-0090,2023-08-29T00:00:00-04:00,NVDA,SELL,long,2116.3806,48.75,103176.19,pairs_trading_strategy,backtest,z_score_overbought,2.0394,2.0000,above,,SELL: Z-score (2.04) exceeded +2.0 threshold. Price overextended above mean. Exiting position.,13131.19
BT-20251126033425-0091,2023-09-21T00:00:00-04:00,NVDA,BUY,long,2478.4286,40.99,101597.83,pairs_trading_strategy,backtest,z_score_oversold,-2.1332,-2.0000,below,,BUY: Z-score (-2.13) below -2.0 threshold. Price $40.99 is 2.1 std devs below 20-day mean $45.93. Ex,
BT-20251126033425-0092,2023-09-29T00:00:00-04:00,NVDA,SELL,long,2478.4286,43.47,107745.66,pairs_trading_strategy,backtest,z_score_mean_reversion,-0.3760,0.5000,near_zero,,SELL: Z-score (-0.38) reverted within ±0.5 of mean. Mean reversion target achieved. Taking profits.,6097.04
BT-20251126033425-0093,2023-10-26T00:00:00-04:00,NVDA,BUY,long,2651.1751,40.30,106848.31,pairs_trading_strategy,backtest,z_score_oversold,-2.0015,-2.0000,below,,BUY: Z-score (-2.00) below -2.0 threshold. Price $40.30 is 2.0 std devs below 20-day mean $44.03. Ex,
BT-20251126033425-0094,2023-11-02T00:00:00-04:00,NVDA,SELL,long,2651.1751,43.48,115274.08,pairs_trading_strategy,backtest,z_score_mean_reversion,0.0306,0.5000,near_zero,,SELL: Z-score (0.03) reverted within ±0.5 of mean. Mean reversion target achieved. Taking profits.,8372.35
BT-20251126033425-0095,2024-04-19T00:00:00-04:00,NVDA,BUY,long,1498.4720,76.17,114131.69,pairs_trading_strategy,backtest,z_score_oversold,-2.9028,-2.0000,below,,BUY: Z-score (-2.90) below -2.0 threshold. Price $76.17 is 2.9 std devs below 20-day mean $88.05. Ex,
BT-20251126033425-0096,2024-04-30T00:00:00-04:00,NVDA,SELL,long,1498.4720,86.36,129412.16,pairs_trading_strategy,backtest,z_score_mean_reversion,0.3099,0.5000,near_zero,,SELL: Z-score (0.31) reverted within ±0.5 of mean. Mean reversion target achieved. Taking profits.,15223.40
BT-20251126033425-0097,2024-07-24T00:00:00-04:00,NVDA,BUY,long,1116.8742,114.21,127555.39,pairs_trading_strategy,backtest,z_score_oversold,-2.1995,-2.0000,below,,BUY: Z-score (-2.20) below -2.0 threshold. Price $114.21 is 2.2 std devs below 20-day mean $124.87. ,
BT-20251126033425-0098,2024-08-12T00:00:00-04:00,NVDA,SELL,long,1116.8742,108.98,121716.31,pairs_trading_strategy,backtest,z_score_mean_reversion,-0.3749,0.5000,near_zero,,SELL: Z-score (-0.37) reverted within ±0.5 of mean. Mean reversion target achieved. Taking profits.,-5902.85
BT-20251126033425-0099,2023-03-17T00:00:00-04:00,NVDA,BUY,long,3501.2545,25.71,90000.00,ml_hybrid_strategy,backtest,multi_indicator_bullish,3.0000,3.0000,above,,"BUY: 3 bullish confirmations (threshold: 3). Signals: MACD bullish crossover, SMA20 > SMA50 (bullish",
BT-20251126033425-0100,2024-12-30T00:00:00-05:00,NVDA,SELL,long,3501.2545,137.46,481282.63,ml_hybrid_strategy,backtest,backtest_end,,,n/a,,Position closed at end of backtest period.,391237.63
BT-20251126041630-0001,2023-01-31T00:00:00-05:00,TSLA,BUY,long,519.5705,173.22,90000.00,momentum_strategy,backtest,momentum,0.6024,0.0200,above,,BUY: 20-day momentum (60.24%) exceeded threshold (2.00%). Price rose from $108.10 to $173.22.,
BT-20251126041630-0002,2023-03-07T00:00:00-05:00,TSLA,SELL,long,519.5705,187.71,97528.58,momentum_strategy,backtest,momentum,-0.0462,-0.0200,below,,SELL: 20-day momentum (-4.62%) fell below threshold (-2.00%). Price dropped from $196.81 to $187.71.,7483.58
BT-20251126041630-0003,2023-03-31T00:00:00-04:00,TSLA,BUY,long,465.2588,207.46,96522.60,momentum_strategy,backtest,momentum,0.0704,0.0200,above,,BUY: 20-day momentum (7.04%) exceeded threshold (2.00%). Price rose from $193.81 to $207.46.,
BT-20251126041630-0004,2023-04-18T00:00:00-04:00,TSLA,SELL,long,465.2588,184.31,85751.86,momentum_strategy,backtest,momentum,-0.0672,-0.0200,below,,SELL: 20-day momentum (-6.72%) fell below threshold (-2.00%). Price dropped from $197.58 to $184.31.,-10819.01
BT-20251126041630-0005,2023-05-17T00:00:00-04:00,TSLA,BUY,long,498.0036,173.86,86582.90,momentum_strategy,backtest,momentum,0.0667,0.0200,above,,BUY: 20-day momentum (6.67%) exceeded threshold (2.00%). Price rose from $162.99 to $173.86.,
BT-20251126041630-0006,2023-07-31T00:00:00-04:00,TSLA,SELL,long,498.0036,267.43,133181.09,momentum_strategy,backtest,momentum,-0.0443,-0.0200,below,,SELL: 20-day momentum (-4.43%) fell below threshold (-2.00%). Price dropped from $279.82 to $267.43.,46554.90
BT-20251126041630-0007,2023-09-05T00:00:00-04:00,TSLA,BUY,long,499.9207,256.49,128224.65,momentum_strategy,backtest,momentum,0.0272,0.0200,above,,BUY: 20-day momentum (2.72%) exceeded threshold (2.00%). Price rose from $249.70 to $256.49.,
BT-20251126041630-0008,2023-09-26T00:00:00-04:00,TSLA,SELL,long,499.9207,244.12,122040.63,momentum_strategy,backtest,momentum,-0.0508,-0.0200,below,,SELL: 20-day momentum (-5.08%) fell below threshold (-2.00%). Price dropped from $257.18 to $244.12.,-6248.13
BT-20251126041630-0009,2023-09-29T00:00:00-04:00,TSLA,BUY,long,488.8547,250.22,122321.23,momentum_strategy,backtest,momentum,0.0213,0.0200,above,,BUY: 20-day momentum (2.13%) exceeded threshold (2.00%). Price rose from $245.01 to $250.22.,
BT-20251126041630-0010,2023-10-03T00:00:00-04:00,TSLA,SELL,long,488.8547,246.53,120517.35,momentum_strategy,backtest,momentum,-0.0214,-0.0200,below,,SELL: 20-day momentum (-2.14%) fell below threshold (-2.00%). Price dropped from $251.92 to $246.53.,-1865.04
BT-20251126041630-0011,2023-10-04T00:00:00-04:00,TSLA,BUY,long,460.9050,261.16,120369.96,momentum_strategy,backtest,momentum,0.0385,0.0200,above,,BUY: 20-day momentum (3.85%) exceeded threshold (2.00%). Price rose from $251.49 to $261.16.,
BT-20251126041630-0012,2023-10-06T00:00:00-04:00,TSLA,SELL,long,460.9050,260.53,120079.59,momentum_strategy,backtest,momentum,-0.0477,-0.0200,below,,SELL: 20-day momentum (-4.77%) fell below threshold (-2.00%). Price dropped from $273.58 to $260.53.,-350.56
BT-20251126041630-0013,2023-11-15T00:00:00-05:00,TSLA,BUY,long,493.2634,242.84,119784.07,momentum_strategy,backtest,momentum,0.1033,0.0200,above,,BUY: 20-day momentum (10.33%) exceeded threshold (2.00%). Price rose from $220.11 to $242.84.,
BT-20251126041630-0014,2024-01-05T00:00:00-05:00,TSLA,SELL,long,493.2634,237.49,117145.12,momentum_strategy,backtest,momentum,-0.0212,-0.0200,below,,SELL: 20-day momentum (-2.12%) fell below threshold (-2.00%). Price dropped from $242.64 to $237.49.,-2698.85
BT-20251126041630-0015,2024-02-22T00:00:00-05:00,TSLA,BUY,long,593.1271,197.41,117089.21,momentum_strategy,backtest,momentum,0.0809,0.0200,above,,BUY: 20-day momentum (8.09%) exceeded threshold (2.00%). Price rose from $182.63 to $197.41.,
BT-20251126041630-0016,2024-03-05T00:00:00-05:00,TSLA,SELL,long,593.1271,180.74,107201.79,momentum_strategy,backtest,momentum,-0.0236,-0.0200,below,,SELL: 20-day momentum (-2.36%) fell below threshold (-2.00%). Price dropped from $185.10 to $180.74.,-9945.97
BT-20251126041630-0017,2024-04-11T00:00:00-04:00,TSLA,BUY,long,617.9140,174.60,107887.79,momentum_strategy,backtest,momentum,0.0745,0.0200,above,,BUY: 20-day momentum (7.45%) exceeded threshold (2.00%). Price rose from $162.50 to $174.60.,
BT-20251126041630-0018,2024-04-15T00:00:00-04:00,TSLA,SELL,long,617.9140,161.48,99780.75,momentum_strategy,backtest,momentum,-0.0709,-0.0200,below,,SELL: 20-day momentum (-7.09%) fell below threshold (-2.00%). Price dropped from $173.80 to $161.48.,-8160.98
BT-20251126041630-0019,2024-04-29T00:00:00-04:00,TSLA,BUY,long,516.9345,194.05,100311.14,momentum_strategy,backtest,momentum,0.1646,0.0200,above,,BUY: 20-day momentum (16.46%) exceeded threshold (2.00%). Price rose from $166.63 to $194.05.,
BT-20251126041630-0020,2024-05-24T00:00:00-04:00,TSLA,SELL,long,516.9345,179.24,92655.34,momentum_strategy,backtest,momentum,-0.0763,-0.0200,below,,SELL: 20-day momentum (-7.63%) fell below threshold (-2.00%). Price dropped from $194.05 to $179.24.,-7705.95
BT-20251126041630-0021,2024-06-06T00:00:00-04:00,TSLA,BUY,long,523.5498,177.94,93160.46,momentum_strategy,backtest,momentum,0.0347,0.0200,above,,BUY: 20-day momentum (3.47%) exceeded threshold (2.00%). Price rose from $171.97 to $177.94.,
BT-20251126041630-0022,2024-06-11T00:00:00-04:00,TSLA,SELL,long,523.5498,170.66,89349.02,momentum_strategy,backtest,momentum,-0.0388,-0.0200,below,,SELL: 20-day momentum (-3.88%) fell below threshold (-2.00%). Price dropped from $177.55 to $170.66.,-3858.02
BT-20251126041630-0023,2024-06-13T00:00:00-04:00,TSLA,BUY,long,490.4029,182.47,89483.82,momentum_strategy,backtest,momentum,0.0436,0.0200,above,,BUY: 20-day momentum (4.36%) exceeded threshold (2.00%). Price rose from $174.84 to $182.47.,
BT-20251126041631-0024,2024-07-30T00:00:00-04:00,TSLA,SELL,long,490.4029,222.62,109173.49,momentum_strategy,backtest,momentum,-0.0374,-0.0200,below,,SELL: 20-day momentum (-3.74%) fell below threshold (-2.00%). Price dropped from $231.26 to $222.62.,19644.93
BT-20251126041631-0025,2024-08-20T00:00:00-04:00,TSLA,BUY,long,483.6562,221.10,106936.38,momentum_strategy,backtest,momentum,0.0237,0.0200,above,,BUY: 20-day momentum (2.37%) exceeded threshold (2.00%). Price rose from $215.99 to $221.10.,
BT-20251126041631-0026,2024-08-22T00:00:00-04:00,TSLA,SELL,long,483.6562,210.66,101887.01,momentum_strategy,backtest,momentum,-0.0416,-0.0200,below,,SELL: 20-day momentum (-4.16%) fell below threshold (-2.00%). Price dropped from $219.80 to $210.66.,-5102.84
BT-20251126041631-0027,2024-08-30T00:00:00-04:00,TSLA,BUY,long,476.9048,214.11,102110.08,momentum_strategy,backtest,momentum,0.0766,0.0200,above,,BUY: 20-day momentum (7.66%) exceeded threshold (2.00%). Price rose from $198.88 to $214.11.,
BT-20251126041631-0028,2024-10-11T00:00:00-04:00,TSLA,SELL,long,476.9048,217.80,103869.86,momentum_strategy,backtest,momentum,-0.0396,-0.0200,below,,SELL: 20-day momentum (-3.96%) fell below threshold (-2.00%). Price dropped from $226.78 to $217.80.,1708.72
BT-20251126041631-0029,2024-10-25T00:00:00-04:00,TSLA,BUY,long,384.1742,269.19,103415.86,momentum_strategy,backtest,momentum,0.0289,0.0200,above,,BUY: 20-day momentum (2.89%) exceeded threshold (2.00%). Price rose from $261.63 to $269.19.,
BT-20251126041631-0030,2024-12-30T00:00:00-05:00,TSLA,SELL,long,384.1742,417.41,160358.16,momentum_strategy,backtest,backtest_end,,,n/a,,Position closed at end of backtest period.,56890.60
BT-20251126041631-0031,2023-03-08T00:00:00-05:00,TSLA,BUY,long,494.5055,182.00,90000.00,mean_reversion_strategy,backtest,bollinger_lower_band,182.0000,184.2366,below,,BUY: Price $182.00 touched lower Bollinger Band $184.24. Z-score: -2.28 (oversold). Expecting mean r,
BT-20251126041631-0032,2023-03-21T00:00:00-04:00,TSLA,SELL,long,494.5055,197.58,97704.40,mean_reversion_strategy,backtest,bollinger_mean_reversion,197.5800,189.8885,above,,SELL: Price $197.58 reverted to SMA $189.89. Mean reversion target reached. Z-score: 0.69.,7659.40
BT-20251126041631-0033,2023-04-20T00:00:00-04:00,TSLA,BUY,long,593.1689,162.99,96680.60,mean_reversion_strategy,backtest,bollinger_lower_band,162.9900,170.8455,below,,BUY: Price $162.99 touched lower Bollinger Band $170.85. Z-score: -2.93 (oversold). Expecting mean r,
BT-20251126041631-0034,2023-05-08T00:00:00-04:00,TSLA,SELL,long,593.1689,171.79,101900.48,mean_reversion_strategy,backtest,bollinger_mean_reversion,171.7900,170.2755,above,,SELL: Price $171.79 reverted to SMA $170.28. Mean reversion target reached. Z-score: 0.13.,5171.54
BT-20251126041631-0035,2023-08-16T00:00:00-04:00,TSLA,BUY,long,448.1846,225.60,101110.45,mean_reversion_strategy,backtest,bollinger_lower_band,225.6000,229.1486,below,,BUY: Price $225.60 touched lower Bollinger Band $229.15. Z-score: -2.29 (oversold). Expecting mean r,
BT-20251126041631-0036,2023-08-29T00:00:00-04:00,TSLA,SELL,long,448.1846,257.18,115264.12,mean_reversion_strategy,backtest,bollinger_mean_reversion,257.1800,239.8805,above,,SELL: Price $257.18 reverted to SMA $239.88. Mean reversion target reached. Z-score: 1.41.,14103.11
BT-20251126041631-0037,2023-10-19T00:00:00-04:00,TSLA,BUY,long,515.9088,220.11,113556.70,mean_reversion_strategy,backtest,bollinger_lower_band,220.1100,230.4368,below,,BUY: Price $220.11 touched lower Bollinger Band $230.44. Z-score: -3.00 (oversold). Expecting mean r,
BT-20251126041631-0038,2023-11-13T00:00:00-05:00,TSLA,SELL,long,515.9088,223.71,115413.97,mean_reversion_strategy,backtest,bollinger_mean_reversion,223.7100,216.8970,above,,SELL: Price $223.71 reverted to SMA $216.90. Mean reversion target reached. Z-score: 0.51.,1800.50
BT-20251126041631-0039,2024-01-11T00:00:00-05:00,TSLA,BUY,long,505.7617,227.22,114919.19,mean_reversion_strategy,backtest,bollinger_lower_band,227.2200,227.5772,below,,BUY: Price $227.22 touched lower Bollinger Band $227.58. Z-score: -2.04 (oversold). Expecting mean r,
BT-20251126041631-0040,2024-02-15T00:00:00-05:00,TSLA,SELL,long,505.7617,200.45,101379.94,mean_reversion_strategy,backtest,bollinger_mean_reversion,200.4500,192.4300,above,,SELL: Price $200.45 reverted to SMA $192.43. Mean reversion target reached. Z-score: 0.82.,-13596.70
BT-20251126041631-0041,2024-03-06T00:00:00-05:00,TSLA,BUY,long,580.2759,176.54,102441.91,mean_reversion_strategy,backtest,bollinger_lower_band,176.5400,177.9925,below,,BUY: Price $176.54 touched lower Bollinger Band $177.99. Z-score: -2.19 (oversold). Expecting mean r,
BT-20251126041631-0042,2024-03-27T00:00:00-04:00,TSLA,SELL,long,580.2759,179.83,104351.02,mean_reversion_strategy,backtest,bollinger_mean_reversion,179.8300,177.4675,above,,SELL: Price $179.83 reverted to SMA $177.47. Mean reversion target reached. Z-score: 0.23.,1857.89
BT-20251126041631-0043,2024-04-15T00:00:00-04:00,TSLA,BUY,long,643.3056,161.48,103880.99,mean_reversion_strategy,backtest,bollinger_lower_band,161.4800,163.4101,below,,BUY: Price $161.48 touched lower Bollinger Band $163.41. Z-score: -2.44 (oversold). Expecting mean r,
BT-20251126041631-0044,2024-04-25T00:00:00-04:00,TSLA,SELL,long,643.3056,170.18,109477.74,mean_reversion_strategy,backtest,bollinger_mean_reversion,170.1800,163.9680,above,,SELL: Price $170.18 reverted to SMA $163.97. Mean reversion target reached. Z-score: 0.56.,5544.82
BT-20251126041631-0045,2024-10-11T00:00:00-04:00,TSLA,BUY,long,498.7607,217.80,108630.08,mean_reversion_strategy,backtest,bollinger_lower_band,217.8000,219.5299,below,,BUY: Price $217.80 touched lower Bollinger Band $219.53. Z-score: -2.14 (oversold). Expecting mean r,
BT-20251126041631-0046,2024-10-24T00:00:00-04:00,TSLA,SELL,long,498.7607,260.48,129917.19,mean_reversion_strategy,backtest,bollinger_mean_reversion,260.4800,235.7710,above,,SELL: Price $260.48 reverted to SMA $235.77. Mean reversion target reached. Z-score: 1.45.,21232.80
BT-20251126041631-0047,2023-06-02T00:00:00-04:00,TSLA,BUY,long,420.6197,213.97,90000.00,trend_following_strategy,backtest,ma_crossover_bullish,2.0266,,above,,BUY: Golden Cross detected. 20-day SMA ($182.26) crossed above 50-day SMA ($180.23). Bullish trend c,
BT-20251126041631-0048,2023-08-15T00:00:00-04:00,TSLA,SELL,long,420.6197,232.96,97987.57,trend_following_strategy,backtest,ma_crossover_bearish,-2.2356,,below,,SELL: Death Cross detected. 20-day SMA ($256.74) crossed below 50-day SMA ($258.98). Bearish trend c,7942.57
BT-20251126041631-0049,2023-09-20T00:00:00-04:00,TSLA,BUY,long,369.1499,262.59,96935.07,trend_following_strategy,backtest,ma_crossover_bullish,0.3186,,above,,BUY: Golden Cross detected. 20-day SMA ($256.35) crossed above 50-day SMA ($256.03). Bullish trend c,
BT-20251126041631-0050,2023-10-23T00:00:00-04:00,TSLA,SELL,long,369.1499,212.08,78289.31,trend_following_strategy,backtest,ma_crossover_bearish,-0.8525,,below,,SELL: Death Cross detected. 20-day SMA ($247.65) crossed below 50-day SMA ($248.50). Bearish trend c,-18694.23
BT-20251126041631-0051,2023-12-07T00:00:00-05:00,TSLA,BUY,long,329.3660,242.64,79917.37,trend_following_strategy,backtest,ma_crossover_bullish,0.8278,,above,,BUY: Golden Cross detected. 20-day SMA ($235.26) crossed above 50-day SMA ($234.43). Bullish trend c,
BT-20251126041631-0052,2024-01-22T00:00:00-05:00,TSLA,SELL,long,329.3660,208.80,68771.63,trend_following_strategy,backtest,ma_crossover_bearish,-1.5767,,below,,SELL: Death Cross detected. 20-day SMA ($235.64) crossed below 50-day SMA ($237.22). Bearish trend c,-11185.70
BT-20251126041631-0053,2024-05-16T00:00:00-04:00,TSLA,BUY,long,398.5673,174.84,69685.50,trend_following_strategy,backtest,ma_crossover_bullish,0.6134,,above,,BUY: Golden Cross detected. 20-day SMA ($171.44) crossed above 50-day SMA ($170.83). Bullish trend c,
BT-20251126041631-0054,2024-08-19T00:00:00-04:00,TSLA,SELL,long,398.5673,222.72,88768.91,trend_following_strategy,backtest,ma_crossover_bearish,-1.3466,,below,,SELL: Death Cross detected. 20-day SMA ($213.18) crossed below 50-day SMA ($214.52). Bearish trend c,19048.56
BT-20251126041631-0055,2024-09-23T00:00:00-04:00,TSLA,BUY,long,346.5868,250.00,86646.69,trend_following_strategy,backtest,ma_crossover_bullish,1.1942,,above,,BUY: Golden Cross detected. 20-day SMA ($223.21) crossed above 50-day SMA ($222.01). Bullish trend c,
BT-20251126041631-0056,2024-12-30T00:00:00-05:00,TSLA,SELL,long,346.5868,417.41,144668.78,trend_following_strategy,backtest,backtest_end,,,n/a,,Position closed at end of backtest period.,57978.77
BT-20251126041631-0057,2023-02-01T00:00:00-05:00,TSLA,BUY,long,496.1138,181.41,90000.00,breakout_strategy,backtest,channel_breakout_up,181.4100,180.6800,above,,BUY: Price $181.41 broke above 20-day resistance $180.68. Breakout strength: 0.40%. Channel width: 7,
BT-20251126041631-0058,2023-03-08T00:00:00-05:00,TSLA,SELL,long,496.1138,182.00,90292.71,breakout_strategy,backtest,channel_breakdown,182.0000,186.0100,below,,SELL: Price $182.00 broke below 20-day support $186.01. Breakdown strength: 2.16%. Exiting to preven,247.71
BT-20251126041631-0059,2023-03-31T00:00:00-04:00,TSLA,BUY,long,433.9153,207.46,90020.08,breakout_strategy,backtest,channel_breakout_up,207.4600,200.6600,above,,BUY: Price $207.46 broke above 20-day resistance $200.66. Breakout strength: 3.39%. Channel width: 2,
BT-20251126041631-0060,2023-04-20T00:00:00-04:00,TSLA,SELL,long,433.9153,162.99,70723.86,breakout_strategy,backtest,channel_breakdown,162.9900,176.1100,below,,SELL: Price $162.99 broke below 20-day support $176.11. Breakdown strength: 7.45%. Exiting to preven,-19341.23
BT-20251126041632-0061,2023-05-19T00:00:00-04:00,TSLA,BUY,long,402.1123,180.14,72436.51,breakout_strategy,backtest,channel_breakout_up,180.1400,177.3800,above,,BUY: Price $180.14 broke above 20-day resistance $177.38. Breakout strength: 1.56%. Channel width: 1,
BT-20251126041632-0062,2023-08-02T00:00:00-04:00,TSLA,SELL,long,402.1123,254.11,102180.76,breakout_strategy,backtest,channel_breakdown,254.1100,254.1200,below,,SELL: Price $254.11 broke below 20-day support $254.12. Breakdown strength: 0.00%. Exiting to preven,29708.03
BT-20251126041632-0063,2023-09-11T00:00:00-04:00,TSLA,BUY,long,361.7613,273.58,98970.65,breakout_strategy,backtest,channel_breakout_up,273.5800,261.1800,above,,BUY: Price $273.58 broke above 20-day resistance $261.18. Breakout strength: 4.75%. Channel width: 2,
BT-20251126041632-0064,2023-10-19T00:00:00-04:00,TSLA,SELL,long,361.7613,220.11,79627.28,breakout_strategy,backtest,channel_breakdown,220.1100,234.5800,below,,SELL: Price $220.11 broke below 20-day support $234.58. Breakdown strength: 6.17%. Exiting to preven,-19392.86
BT-20251126041632-0065,2023-11-28T00:00:00-05:00,TSLA,BUY,long,329.6066,246.72,81320.54,breakout_strategy,backtest,channel_breakout_up,246.7200,246.7000,above,,BUY: Price $246.72 broke above 20-day resistance $246.70. Breakout strength: 0.01%. Channel width: 2,
BT-20251126041632-0066,2024-01-11T00:00:00-05:00,TSLA,SELL,long,329.6066,227.22,74893.22,breakout_strategy,backtest,channel_breakdown,227.2200,228.2000,below,,SELL: Price $227.22 broke below 20-day support $228.20. Breakdown strength: 0.43%. Exiting to preven,-6467.99
BT-20251126041632-0067,2024-04-29T00:00:00-04:00,TSLA,BUY,long,388.1736,194.05,75325.09,breakout_strategy,backtest,channel_breakout_up,194.0500,179.2200,above,,BUY: Price $194.05 broke above 20-day resistance $179.22. Breakout strength: 8.27%. Channel width: 2,
BT-20251126041632-0068,2024-08-02T00:00:00-04:00,TSLA,SELL,long,388.1736,207.67,80612.02,breakout_strategy,backtest,channel_breakdown,207.6700,214.3300,below,,SELL: Price $207.67 broke below 20-day support $214.33. Breakdown strength: 3.11%. Exiting to preven,5249.26
BT-20251126041632-0069,2024-09-05T00:00:00-04:00,TSLA,BUY,long,347.0168,230.17,79872.85,breakout_strategy,backtest,channel_breakout_up,230.1700,228.2200,above,,BUY: Price $230.17 broke above 20-day resistance $228.22. Breakout strength: 0.85%. Channel width: 1,
BT-20251126041632-0070,2024-10-11T00:00:00-04:00,TSLA,SELL,long,347.0168,217.80,75580.25,breakout_strategy,backtest,channel_breakdown,217.8000,223.5300,below,,SELL: Price $217.80 broke below 20-day support $223.53. Breakdown strength: 2.56%. Exiting to preven,-4332.53
BT-20251126041632-0071,2024-10-25T00:00:00-04:00,TSLA,BUY,long,281.5843,269.19,75799.68,breakout_strategy,backtest,channel_breakout_up,269.1900,264.8600,above,,BUY: Price $269.19 broke above 20-day resistance $264.86. Breakout strength: 1.63%. Channel width: 2,
BT-20251126041632-0072,2024-12-30T00:00:00-05:00,TSLA,SELL,long,281.5843,417.41,117536.11,breakout_strategy,backtest,backtest_end,,,n/a,,Position closed at end of backtest period.,41698.53
BT-20251126041632-0073,2023-04-26T00:00:00-04:00,TSLA,BUY,long,585.3659,153.75,90000.00,rsi_strategy,backtest,rsi_oversold,29.6821,30.0000,below,,"BUY: RSI(14) = 29.7 is below oversold threshold (30). Asset is oversold, expecting bounce. Previous ",
BT-20251126041632-0074,2023-05-30T00:00:00-04:00,TSLA,SELL,long,585.3659,201.16,117752.20,rsi_strategy,backtest,rsi_overbought,70.3510,70.0000,above,,"SELL: RSI(14) = 70.4 is above overbought threshold (70). Asset is overbought, expecting pullback. Ta",27707.20
BT-20251126041632-0075,2023-08-17T00:00:00-04:00,TSLA,BUY,long,523.2030,219.22,114696.57,rsi_strategy,backtest,rsi_oversold,28.8228,30.0000,below,,"BUY: RSI(14) = 28.8 is below oversold threshold (30). Asset is oversold, expecting bounce. Previous ",
BT-20251126041632-0076,2024-07-01T00:00:00-04:00,TSLA,SELL,long,523.2030,209.86,109799.38,rsi_strategy,backtest,rsi_overbought,73.1330,70.0000,above,,"SELL: RSI(14) = 73.1 is above overbought threshold (70). Asset is overbought, expecting pullback. Ta",-4954.53
BT-20251126041632-0077,2023-03-30T00:00:00-04:00,TSLA,BUY,long,460.8767,195.28,90000.00,macd_strategy,backtest,macd_bullish_crossover,2.9000,2.7612,above,,BUY: MACD bullish crossover. MACD (2.9000) crossed above Signal line (2.7612). Histogram: 0.1389. Mo,
BT-20251126041632-0078,2023-04-05T00:00:00-04:00,TSLA,SELL,long,460.8767,185.52,85501.85,macd_strategy,backtest,macd_bearish_crossover,2.6635,3.1410,below,,SELL: MACD bearish crossover. MACD (2.6635) crossed below Signal line (3.1410). Histogram: -0.4774. ,-4543.15
BT-20251126041632-0079,2023-05-05T00:00:00-04:00,TSLA,BUY,long,504.0267,170.06,85714.77,macd_strategy,backtest,macd_bullish_crossover,-6.2180,-6.3064,above,,BUY: MACD bullish crossover. MACD (-6.2180) crossed above Signal line (-6.3064). Histogram: 0.0884. ,
BT-20251126041632-0080,2023-06-26T00:00:00-04:00,TSLA,SELL,long,504.0267,241.05,121495.63,macd_strategy,backtest,macd_bearish_crossover,18.4846,19.4186,below,,SELL: MACD bearish crossover. MACD (18.4846) crossed below Signal line (19.4186). Histogram: -0.9340,35738.00
BT-20251126041632-0081,2023-07-05T00:00:00-04:00,TSLA,BUY,long,416.4467,282.48,117637.86,macd_strategy,backtest,macd_bullish_crossover,17.3110,17.2845,above,,BUY: MACD bullish crossover. MACD (17.3110) crossed above Signal line (17.2845). Histogram: 0.0265. ,
BT-20251126041632-0082,2023-07-06T00:00:00-04:00,TSLA,SELL,long,416.4467,276.54,115164.17,macd_strategy,backtest,macd_bearish_crossover,17.2683,17.2812,below,,SELL: MACD bearish crossover. MACD (17.2683) crossed below Signal line (17.2812). Histogram: -0.0129,-2532.51
BT-20251126041632-0083,2023-08-25T00:00:00-04:00,TSLA,BUY,long,482.4063,238.59,115097.31,macd_strategy,backtest,macd_bullish_crossover,-7.3963,-7.4317,above,,BUY: MACD bullish crossover. MACD (-7.3963) crossed above Signal line (-7.4317). Histogram: 0.0354. ,
BT-20251126041632-0084,2023-09-22T00:00:00-04:00,TSLA,SELL,long,482.4063,244.88,118131.65,macd_strategy,backtest,macd_bearish_crossover,3.0563,4.3000,below,,SELL: MACD bearish crossover. MACD (3.0563) crossed below Signal line (4.3000). Histogram: -1.2437. ,2976.79
BT-20251126041632-0085,2023-10-05T00:00:00-04:00,TSLA,BUY,long,451.8878,260.05,117513.41,macd_strategy,backtest,macd_bullish_crossover,0.1432,0.1289,above,,BUY: MACD bullish crossover. MACD (0.1432) crossed above Signal line (0.1289). Histogram: 0.0143. Mo,
BT-20251126041632-0086,2023-10-16T00:00:00-04:00,TSLA,SELL,long,451.8878,253.92,114743.34,macd_strategy,backtest,macd_bearish_crossover,0.9156,1.0904,below,,SELL: MACD bearish crossover. MACD (0.9156) crossed below Signal line (1.0904). Histogram: -0.1748. ,-2828.82
